id,year,name,country,league_name
760,2016,South Korea K League 2,South Korea,K League 2
761,2014,South Korea K League 2,South Korea,K League 2
1121,2018,South Korea K League 2,South Korea,K League 2
1863,2019,South Korea K League 2,South Korea,K League 2
4381,2020,South Korea K League 2,South Korea,K League 2
5504,2021,South Korea K League 2,South Korea,K League 2
7062,2022,South Korea K League 2,South Korea,K League 2
754,20172018,France National 2,France,National 2
755,20162017,France National 2,France,National 2
756,20152016,France National 2,France,National 2
757,20142015,France National 2,France,National 2
758,20132014,France National 2,France,National 2
1639,20182019,France National 2,France,National 2
2429,20192020,France National 2,France,National 2
762,2016,South Korea K3 League,South Korea,K3 League
763,2015,South Korea K3 League,South Korea,K3 League
764,2014,South Korea K3 League,South Korea,K3 League
765,2013,South Korea K3 League,South Korea,K3 League
790,2017,South Korea K3 League,South Korea,K3 League
1120,2018,South Korea K3 League,South Korea,K3 League
1927,2019,South Korea K3 League,South Korea,K3 League
4395,2020,South Korea K3 League,South Korea,K3 League
5860,2021,South Korea K3 League,South Korea,K3 League
766,20172018,Luxembourg National Division,Luxembourg,National Division
767,20162017,Luxembourg National Division,Luxembourg,National Division
768,20152016,Luxembourg National Division,Luxembourg,National Division
769,20142015,Luxembourg National Division,Luxembourg,National Division
770,20132014,Luxembourg National Division,Luxembourg,National Division
1570,20182019,Luxembourg National Division,Luxembourg,National Division
2417,20192020,Luxembourg National Division,Luxembourg,National Division
4752,20202021,Luxembourg National Division,Luxembourg,National Division
6094,20212022,Luxembourg National Division,Luxembourg,National Division
771,20172018,Luxembourg Division of Honour,Luxembourg,Division of Honour
772,20142015,Luxembourg Division of Honour,Luxembourg,Division of Honour
788,20162017,Luxembourg Division of Honour,Luxembourg,Division of Honour
789,20152016,Luxembourg Division of Honour,Luxembourg,Division of Honour
1571,20182019,Luxembourg Division of Honour,Luxembourg,Division of Honour
2672,20192020,Luxembourg Division of Honour,Luxembourg,Division of Honour
4753,20202021,Luxembourg Division of Honour,Luxembourg,Division of Honour
6444,20212022,Luxembourg Division of Honour,Luxembourg,Division of Honour
773,2017,USA NASL,USA,NASL
774,2016,USA NASL,USA,NASL
775,2015,USA NASL,USA,NASL
776,2014,USA NASL,USA,NASL
777,2013,USA NASL,USA,NASL
4325,2012,USA NASL,USA,NASL
4331,2011,USA NASL,USA,NASL
778,2017,Vietnam V.League 1,Vietnam,V.League 1
779,2016,Vietnam V.League 1,Vietnam,V.League 1
780,2015,Vietnam V.League 1,Vietnam,V.League 1
781,2014,Vietnam V.League 1,Vietnam,V.League 1
782,2013,Vietnam V.League 1,Vietnam,V.League 1
1119,2018,Vietnam V.League 1,Vietnam,V.League 1
2062,2019,Vietnam V.League 1,Vietnam,V.League 1
3712,2020,Vietnam V.League 1,Vietnam,V.League 1
5445,2021,Vietnam V.League 1,Vietnam,V.League 1
6972,2022,Vietnam V.League 1,Vietnam,V.League 1
783,2017,Vietnam V.League 2,Vietnam,V.League 2
784,2016,Vietnam V.League 2,Vietnam,V.League 2
785,2015,Vietnam V.League 2,Vietnam,V.League 2
786,2014,Vietnam V.League 2,Vietnam,V.League 2
787,2013,Vietnam V.League 2,Vietnam,V.League 2
1210,2018,Vietnam V.League 2,Vietnam,V.League 2
1888,2019,Vietnam V.League 2,Vietnam,V.League 2
3788,2020,Vietnam V.League 2,Vietnam,V.League 2
5579,2021,Vietnam V.League 2,Vietnam,V.League 2
6973,2022,Vietnam V.League 2,Vietnam,V.League 2
793,20172018,Denmark Elitedivisionen,Denmark,Elitedivisionen
794,20162017,Denmark Elitedivisionen,Denmark,Elitedivisionen
795,20152016,Denmark Elitedivisionen,Denmark,Elitedivisionen
796,20142015,Denmark Elitedivisionen,Denmark,Elitedivisionen
797,20132014,Denmark Elitedivisionen,Denmark,Elitedivisionen
1541,20182019,Denmark Elitedivisionen,Denmark,Elitedivisionen
2259,20192020,Denmark Elitedivisionen,Denmark,Elitedivisionen
4640,20202021,Denmark Elitedivisionen,Denmark,Elitedivisionen
6091,20212022,Denmark Elitedivisionen,Denmark,Elitedivisionen
798,20172018,Tunisia Ligue 1,Tunisia,Ligue 1
799,20162017,Tunisia Ligue 1,Tunisia,Ligue 1
800,20152016,Tunisia Ligue 1,Tunisia,Ligue 1
801,20142015,Tunisia Ligue 1,Tunisia,Ligue 1
802,20132014,Tunisia Ligue 1,Tunisia,Ligue 1
1644,20182019,Tunisia Ligue 1,Tunisia,Ligue 1
2650,20192020,Tunisia Ligue 1,Tunisia,Ligue 1
5257,20202021,Tunisia Ligue 1,Tunisia,Ligue 1
6726,20212022,Tunisia Ligue 1,Tunisia,Ligue 1
803,20172018,Tunisia Ligue 2,Tunisia,Ligue 2
804,20162017,Tunisia Ligue 2,Tunisia,Ligue 2
805,20152016,Tunisia Ligue 2,Tunisia,Ligue 2
806,20142015,Tunisia Ligue 2,Tunisia,Ligue 2
807,20132014,Tunisia Ligue 2,Tunisia,Ligue 2
1783,20182019,Tunisia Ligue 2,Tunisia,Ligue 2
2886,20192020,Tunisia Ligue 2,Tunisia,Ligue 2
5512,20202021,Tunisia Ligue 2,Tunisia,Ligue 2
6794,20212022,Tunisia Ligue 2,Tunisia,Ligue 2
808,20172018,Qatar Stars League,Qatar,Stars League
809,20162017,Qatar Stars League,Qatar,Stars League
810,20152016,Qatar Stars League,Qatar,Stars League
811,20132014,Qatar Stars League,Qatar,Stars League
837,20142015,Qatar Stars League,Qatar,Stars League
1595,20182019,Qatar Stars League,Qatar,Stars League
2472,20192020,Qatar Stars League,Qatar,Stars League
4849,20202021,Qatar Stars League,Qatar,Stars League
6312,20212022,Qatar Stars League,Qatar,Stars League
812,20132014,Qatar Second Division,Qatar,Second Division
839,20142015,Qatar Second Division,Qatar,Second Division
840,20172018,Qatar Second Division,Qatar,Second Division
841,20162017,Qatar Second Division,Qatar,Second Division
842,20152016,Qatar Second Division,Qatar,Second Division
1795,20182019,Qatar Second Division,Qatar,Second Division
2905,20192020,Qatar Second Division,Qatar,Second Division
5255,20202021,Qatar Second Division,Qatar,Second Division
6695,20212022,Qatar Second Division,Qatar,Second Division
813,20172018,England U18 Premier League,England,U18 Premier League
814,20152016,England U18 Premier League,England,U18 Premier League
815,20142015,England U18 Premier League,England,U18 Premier League
816,20132014,England U18 Premier League,England,U18 Premier League
838,20162017,England U18 Premier League,England,U18 Premier League
1727,20182019,England U18 Premier League,England,U18 Premier League
2583,20192020,England U18 Premier League,England,U18 Premier League
3959,20122013,England U18 Premier League,England,U18 Premier League
3960,20112012,England U18 Premier League,England,U18 Premier League
4956,20202021,England U18 Premier League,England,U18 Premier League
6350,20212022,England U18 Premier League,England,U18 Premier League
817,20172018,France Feminine Division 1,France,Feminine Division 1
818,20162017,France Feminine Division 1,France,Feminine Division 1
819,20152016,France Feminine Division 1,France,Feminine Division 1
820,20142015,France Feminine Division 1,France,Feminine Division 1
821,20132014,France Feminine Division 1,France,Feminine Division 1
1679,20182019,France Feminine Division 1,France,Feminine Division 1
2430,20192020,France Feminine Division 1,France,Feminine Division 1
4205,20122013,France Feminine Division 1,France,Feminine Division 1
4212,20112012,France Feminine Division 1,France,Feminine Division 1
4219,20092010,France Feminine Division 1,France,Feminine Division 1
4795,20202021,France Feminine Division 1,France,Feminine Division 1
6407,20212022,France Feminine Division 1,France,Feminine Division 1
822,20172018,France Championnat National U19,France,Championnat National U19
823,20162017,France Championnat National U19,France,Championnat National U19
824,20152016,France Championnat National U19,France,Championnat National U19
825,20142015,France Championnat National U19,France,Championnat National U19
826,20132014,France Championnat National U19,France,Championnat National U19
1715,20182019,France Championnat National U19,France,Championnat National U19
2468,20192020,France Championnat National U19,France,Championnat National U19
4222,20122013,France Championnat National U19,France,Championnat National U19
4876,20202021,France Championnat National U19,France,Championnat National U19
6485,20212022,France Championnat National U19,France,Championnat National U19
827,20172018,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
828,20162017,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
829,20152016,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
830,20142015,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
831,20132014,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
1577,20182019,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
2459,20192020,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
4204,20122013,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
4211,20112012,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
4218,20102011,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
4221,20092010,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
4834,20202021,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
6093,20212022,Germany Frauen Bundesliga,Germany,Frauen Bundesliga
832,20172018,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
833,20162017,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
834,20152016,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
835,20142015,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
836,20132014,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
1580,20182019,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
2464,20192020,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
4835,20202021,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
6478,20212022,Germany 2. Frauen Bundesliga,Germany,2. Frauen Bundesliga
843,2017,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
844,2016,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
845,2015,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
846,2014,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
847,2013,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
1093,2018,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
1872,2019,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
3553,2020,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
5580,2021,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
7038,2022,Ecuador Primera Categoría Serie A,Ecuador,Primera Categoría Serie A
848,2017,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
849,2016,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
850,2014,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
851,2015,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
852,2013,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
1094,2018,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
1873,2019,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
4623,2020,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
5723,2021,Ecuador Primera Categoría Serie B,Ecuador,Primera Categoría Serie B
853,2017,Uruguay Primera División,Uruguay,Primera División
854,2016,Uruguay Primera División,Uruguay,Primera División
855,20152016,Uruguay Primera División,Uruguay,Primera División
856,20142015,Uruguay Primera División,Uruguay,Primera División
857,20132014,Uruguay Primera División,Uruguay,Primera División
1095,2018,Uruguay Primera División,Uruguay,Primera División
1905,2019,Uruguay Primera División,Uruguay,Primera División
3789,2020,Uruguay Primera División,Uruguay,Primera División
5809,2021,Uruguay Primera División,Uruguay,Primera División
7067,2022,Uruguay Primera División,Uruguay,Primera División
858,2017,Uruguay Segunda División,Uruguay,Segunda División
859,2016,Uruguay Segunda División,Uruguay,Segunda División
860,20152016,Uruguay Segunda División,Uruguay,Segunda División
861,20142015,Uruguay Segunda División,Uruguay,Segunda División
862,20132014,Uruguay Segunda División,Uruguay,Segunda División
1096,2018,Uruguay Segunda División,Uruguay,Segunda División
1949,2019,Uruguay Segunda División,Uruguay,Segunda División
4651,2020,Uruguay Segunda División,Uruguay,Segunda División
5908,2021,Uruguay Segunda División,Uruguay,Segunda División
863,2017,Uruguay Segunda B Nacional,Uruguay,Segunda B Nacional
864,20142015,Uruguay Segunda B Nacional,Uruguay,Segunda B Nacional
865,20132014,Uruguay Segunda B Nacional,Uruguay,Segunda B Nacional
1398,2018,Uruguay Segunda B Nacional,Uruguay,Segunda B Nacional
2151,2019,Uruguay Segunda B Nacional,Uruguay,Segunda B Nacional
866,20172018,UAE Arabian Gulf League,UAE,Arabian Gulf League
867,20162017,UAE Arabian Gulf League,UAE,Arabian Gulf League
868,20132014,UAE Arabian Gulf League,UAE,Arabian Gulf League
882,20152016,UAE Arabian Gulf League,UAE,Arabian Gulf League
883,20142015,UAE Arabian Gulf League,UAE,Arabian Gulf League
1616,20182019,UAE Arabian Gulf League,UAE,Arabian Gulf League
2260,20192020,UAE Arabian Gulf League,UAE,Arabian Gulf League
4831,20202021,UAE Arabian Gulf League,UAE,Arabian Gulf League
6042,20212022,UAE Arabian Gulf League,UAE,Arabian Gulf League
869,20152016,UAE Division One,UAE,Division One
870,20142015,UAE Division One,UAE,Division One
871,20132014,UAE Division One,UAE,Division One
884,20172018,UAE Division One,UAE,Division One
885,20162017,UAE Division One,UAE,Division One
1822,20182019,UAE Division One,UAE,Division One
2975,20192020,UAE Division One,UAE,Division One
5205,20202021,UAE Division One,UAE,Division One
6728,20212022,UAE Division One,UAE,Division One
872,20172018,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
873,20162017,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
874,20152016,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
875,20142015,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
876,20132014,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
1781,20182019,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
2723,20192020,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
4905,20202021,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
6795,20212022,Tanzania Ligi kuu Bara,Tanzania,Ligi kuu Bara
877,2017,Sweden U21 League,Sweden,U21 League
878,2015,Sweden U21 League,Sweden,U21 League
879,2014,Sweden U21 League,Sweden,U21 League
886,2016,Sweden U21 League,Sweden,U21 League
887,2013,Sweden U21 League,Sweden,U21 League
1111,2018,Sweden U21 League,Sweden,U21 League
2075,2019,Sweden U21 League,Sweden,U21 League
3842,2020,Sweden U21 League,Sweden,U21 League
5630,2021,Sweden U21 League,Sweden,U21 League
880,20142015,Spain Segunda División B,Spain,Segunda División B
881,20132014,Spain Segunda División B,Spain,Segunda División B
888,20172018,Spain Segunda División B,Spain,Segunda División B
889,20162017,Spain Segunda División B,Spain,Segunda División B
890,20152016,Spain Segunda División B,Spain,Segunda División B
1721,20182019,Spain Segunda División B,Spain,Segunda División B
2744,20192020,Spain Segunda División B,Spain,Segunda División B
4230,20122013,Spain Segunda División B,Spain,Segunda División B
4248,20112012,Spain Segunda División B,Spain,Segunda División B
4274,20102011,Spain Segunda División B,Spain,Segunda División B
4282,20092010,Spain Segunda División B,Spain,Segunda División B
6213,20212022,Spain Segunda División B,Spain,Segunda División B
891,20172018,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
892,20162017,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
893,20152016,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
894,20132014,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
896,20142015,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
1722,20182019,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
2698,20192020,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
5199,20202021,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
6619,20212022,Spain División de Honor Juvenil,Spain,División de Honor Juvenil
895,20172018,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
897,20152016,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
898,20162017,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
899,20142015,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
900,20132014,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
1720,20182019,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
2675,20192020,Portugal Campeonato de Portugal Prio,Portugal,Campeonato de Portugal Prio
901,20172018,New Zealand Premiership,New Zealand,Premiership
902,20162017,New Zealand Premiership,New Zealand,Premiership
903,20152016,New Zealand Premiership,New Zealand,Premiership
904,20142015,New Zealand Premiership,New Zealand,Premiership
905,20132014,New Zealand Premiership,New Zealand,Premiership
1794,20182019,New Zealand Premiership,New Zealand,Premiership
2970,20192020,New Zealand Premiership,New Zealand,Premiership
5222,20202021,New Zealand Premiership,New Zealand,Premiership
906,2017,New Zealand Regional Leagues,New Zealand,Regional Leagues
907,2016,New Zealand Regional Leagues,New Zealand,Regional Leagues
1523,2018,New Zealand Regional Leagues,New Zealand,Regional Leagues
1921,2019,New Zealand Regional Leagues,New Zealand,Regional Leagues
4434,2020,New Zealand Regional Leagues,New Zealand,Regional Leagues
5744,2021,New Zealand Regional Leagues,New Zealand,Regional Leagues
908,2017,Kenya National Super League,Kenya,National Super League
1209,2018,Kenya National Super League,Kenya,National Super League
1836,20182019,Kenya National Super League,Kenya,National Super League
3855,20192020,Kenya National Super League,Kenya,National Super League
5362,20202021,Kenya National Super League,Kenya,National Super League
6717,20212022,Kenya National Super League,Kenya,National Super League
909,2017,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
910,2016,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
911,2015,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
912,2014,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
998,2018,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
1835,20182019,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
2284,20192020,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
5237,20202021,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
6687,20212022,Kenya Kenyan Premier League,Kenya,Kenyan Premier League
913,2017,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
914,2016,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
915,2015,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
925,2014,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
926,2013,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
1074,2018,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
1866,2019,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
3804,2020,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
5740,2021,Japan Nadeshiko League 1,Japan,Nadeshiko League 1
916,20172018,Saudi Arabia Professional League,Saudi Arabia,Professional League
917,20162017,Saudi Arabia Professional League,Saudi Arabia,Professional League
918,20152016,Saudi Arabia Professional League,Saudi Arabia,Professional League
919,20142015,Saudi Arabia Professional League,Saudi Arabia,Professional League
927,20132014,Saudi Arabia Professional League,Saudi Arabia,Professional League
1599,20182019,Saudi Arabia Professional League,Saudi Arabia,Professional League
2518,20192020,Saudi Arabia Professional League,Saudi Arabia,Professional League
5193,20202021,Saudi Arabia Professional League,Saudi Arabia,Professional League
6212,20212022,Saudi Arabia Professional League,Saudi Arabia,Professional League
920,20152016,Saudi Arabia First Division,Saudi Arabia,First Division
921,20142015,Saudi Arabia First Division,Saudi Arabia,First Division
928,20172018,Saudi Arabia First Division,Saudi Arabia,First Division
929,20162017,Saudi Arabia First Division,Saudi Arabia,First Division
930,20132014,Saudi Arabia First Division,Saudi Arabia,First Division
1719,20182019,Saudi Arabia First Division,Saudi Arabia,First Division
2673,20192020,Saudi Arabia First Division,Saudi Arabia,First Division
5195,20202021,Saudi Arabia First Division,Saudi Arabia,First Division
6425,20212022,Saudi Arabia First Division,Saudi Arabia,First Division
922,20162017,Saudi Arabia Second Division,Saudi Arabia,Second Division
923,20142015,Saudi Arabia Second Division,Saudi Arabia,Second Division
924,20132014,Saudi Arabia Second Division,Saudi Arabia,Second Division
931,20172018,Saudi Arabia Second Division,Saudi Arabia,Second Division
932,20152016,Saudi Arabia Second Division,Saudi Arabia,Second Division
1821,20182019,Saudi Arabia Second Division,Saudi Arabia,Second Division
2906,20192020,Saudi Arabia Second Division,Saudi Arabia,Second Division
5196,20202021,Saudi Arabia Second Division,Saudi Arabia,Second Division
6723,20212022,Saudi Arabia Second Division,Saudi Arabia,Second Division
935,20172018,Greece Football League,Greece,Football League
936,20162017,Greece Football League,Greece,Football League
937,20152016,Greece Football League,Greece,Football League
938,20142015,Greece Football League,Greece,Football League
939,20132014,Greece Football League,Greece,Football League
1800,20182019,Greece Football League,Greece,Football League
2893,20192020,Greece Football League,Greece,Football League
5280,20202021,Greece Football League,Greece,Football League
940,20172018,Greece Gamma Ethniki,Greece,Gamma Ethniki
941,20152016,Greece Gamma Ethniki,Greece,Gamma Ethniki
942,20162017,Greece Gamma Ethniki,Greece,Gamma Ethniki
948,20142015,Greece Gamma Ethniki,Greece,Gamma Ethniki
949,20132014,Greece Gamma Ethniki,Greece,Gamma Ethniki
1792,20182019,Greece Gamma Ethniki,Greece,Gamma Ethniki
943,20172018,Gibraltar Premier Division,Gibraltar,Premier Division
944,20162017,Gibraltar Premier Division,Gibraltar,Premier Division
945,20152016,Gibraltar Premier Division,Gibraltar,Premier Division
946,20142015,Gibraltar Premier Division,Gibraltar,Premier Division
947,20132014,Gibraltar Premier Division,Gibraltar,Premier Division
1730,20182019,Gibraltar Premier Division,Gibraltar,Premier Division
2665,20192020,Gibraltar Premier Division,Gibraltar,Premier Division
5218,20202021,Gibraltar Premier Division,Gibraltar,Premier Division
6280,20212022,Gibraltar Premier Division,Gibraltar,Premier Division
950,20172018,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
951,20162017,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
952,2016,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
953,2015,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
1791,20182019,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
2892,20192020,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
5351,20202021,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
5774,2021,Argentina Campeonato de Fútbol Femenino,Argentina,Campeonato de Fútbol Femenino
954,20172018,Argentina Primera C,Argentina,Primera C
955,2016,Argentina Primera C,Argentina,Primera C
956,2015,Argentina Primera C,Argentina,Primera C
957,2014,Argentina Primera C,Argentina,Primera C
961,20162017,Argentina Primera C,Argentina,Primera C
1746,20182019,Argentina Primera C,Argentina,Primera C
2448,20192020,Argentina Primera C,Argentina,Primera C
5585,2021,Argentina Primera C,Argentina,Primera C
958,20172018,Argentina Primera D,Argentina,Primera D
959,20162017,Argentina Primera D,Argentina,Primera D
960,2016,Argentina Primera D,Argentina,Primera D
962,2015,Argentina Primera D,Argentina,Primera D
963,2014,Argentina Primera D,Argentina,Primera D
1768,20182019,Argentina Primera D,Argentina,Primera D
2788,20192020,Argentina Primera D,Argentina,Primera D
5922,2021,Argentina Primera D,Argentina,Primera D
964,20172018,Europe UEFA Europa League,Europe,UEFA Europa League
1535,20182019,Europe UEFA Europa League,Europe,UEFA Europa League
1700,20162017,Europe UEFA Europa League,Europe,UEFA Europa League
1805,20142015,Europe UEFA Europa League,Europe,UEFA Europa League
1806,20132014,Europe UEFA Europa League,Europe,UEFA Europa League
2203,20192020,Europe UEFA Europa League,Europe,UEFA Europa League
4058,20092010,Europe UEFA Europa League,Europe,UEFA Europa League
4060,20122013,Europe UEFA Europa League,Europe,UEFA Europa League
4070,20112012,Europe UEFA Europa League,Europe,UEFA Europa League
4104,20102011,Europe UEFA Europa League,Europe,UEFA Europa League
4693,20202021,Europe UEFA Europa League,Europe,UEFA Europa League
6218,20212022,Europe UEFA Europa League,Europe,UEFA Europa League
6731,20152016,Europe UEFA Europa League,Europe,UEFA Europa League
967,20172018,India Indian Super League,India,Indian Super League
973,2016,India Indian Super League,India,Indian Super League
974,2015,India Indian Super League,India,Indian Super League
975,2014,India Indian Super League,India,Indian Super League
1778,20182019,India Indian Super League,India,Indian Super League
2844,20192020,India Indian Super League,India,Indian Super League
5284,20202021,India Indian Super League,India,Indian Super League
6659,20212022,India Indian Super League,India,Indian Super League
968,20172018,India I-League,India,I-League
976,2017,India I-League,India,I-League
977,20152016,India I-League,India,I-League
978,20142015,India I-League,India,I-League
979,20132014,India I-League,India,I-League
1801,20182019,India I-League,India,I-League
3092,20192020,India I-League,India,I-League
5369,20202021,India I-League,India,I-League
7046,20212022,India I-League,India,I-League
969,20172018,Argentina Torneo Federal A,Argentina,Torneo Federal A
970,20162017,Argentina Torneo Federal A,Argentina,Torneo Federal A
971,2016,Argentina Torneo Federal A,Argentina,Torneo Federal A
972,2015,Argentina Torneo Federal A,Argentina,Torneo Federal A
1774,20182019,Argentina Torneo Federal A,Argentina,Torneo Federal A
2731,20192020,Argentina Torneo Federal A,Argentina,Torneo Federal A
5695,2021,Argentina Torneo Federal A,Argentina,Torneo Federal A
980,2018,Australia National Premier Leagues,Australia,National Premier Leagues
981,2017,Australia National Premier Leagues,Australia,National Premier Leagues
982,2016,Australia National Premier Leagues,Australia,National Premier Leagues
983,2015,Australia National Premier Leagues,Australia,National Premier Leagues
984,2014,Australia National Premier Leagues,Australia,National Premier Leagues
1009,20172018,England Premier League 2 Division One U23,England,Premier League 2 Division One U23
1010,20162017,England Premier League 2 Division One U23,England,Premier League 2 Division One U23
1676,20182019,England Premier League 2 Division One U23,England,Premier League 2 Division One U23
2587,20192020,England Premier League 2 Division One U23,England,Premier League 2 Division One U23
4942,20202021,England Premier League 2 Division One U23,England,Premier League 2 Division One U23
6353,20212022,England Premier League 2 Division One U23,England,Premier League 2 Division One U23
1011,20172018,England Premier League 2 Division Two U23,England,Premier League 2 Division Two U23
1022,20162017,England Premier League 2 Division Two U23,England,Premier League 2 Division Two U23
1678,20182019,England Premier League 2 Division Two U23,England,Premier League 2 Division Two U23
2586,20192020,England Premier League 2 Division Two U23,England,Premier League 2 Division Two U23
4943,20202021,England Premier League 2 Division Two U23,England,Premier League 2 Division Two U23
6354,20212022,England Premier League 2 Division Two U23,England,Premier League 2 Division Two U23
1023,20172018,England Professional Development League,England,Professional Development League
1024,20162017,England Professional Development League,England,Professional Development League
1025,20152016,England Professional Development League,England,Professional Development League
1026,20142015,England Professional Development League,England,Professional Development League
1027,20132014,England Professional Development League,England,Professional Development League
1728,20182019,England Professional Development League,England,Professional Development League
2616,20192020,England Professional Development League,England,Professional Development League
4955,20202021,England Professional Development League,England,Professional Development League
6635,20212022,England Professional Development League,England,Professional Development League
1033,20172018,England FA Cup,England,FA Cup
1034,20162017,England FA Cup,England,FA Cup
1035,20152016,England FA Cup,England,FA Cup
1036,20142015,England FA Cup,England,FA Cup
1037,20132014,England FA Cup,England,FA Cup
1674,20182019,England FA Cup,England,FA Cup
2414,20192020,England FA Cup,England,FA Cup
3912,20122013,England FA Cup,England,FA Cup
3917,20112012,England FA Cup,England,FA Cup
3923,20102011,England FA Cup,England,FA Cup
4803,20202021,England FA Cup,England,FA Cup
6068,20212022,England FA Cup,England,FA Cup
1038,20172018,Italy Coppa Italia,Italy,Coppa Italia
1039,20162017,Italy Coppa Italia,Italy,Coppa Italia
1040,20152016,Italy Coppa Italia,Italy,Coppa Italia
1041,20142015,Italy Coppa Italia,Italy,Coppa Italia
1042,20132014,Italy Coppa Italia,Italy,Coppa Italia
